,,,"LOC",,,,,,,,,"I","S","D","ACCIDENT",,"COMMON","P","ENVIR",,,"R","R","T","NO","P","D","V","S","PERSN",,"O L","O L","O L","O L","OA","M","SD","Total Accidents","PDO","Injury ","fatal"
10,120,"SJ","R002.790","D","F","J","Z",2,2,"RO","H"," n/a ","W",2,9/14/1998,640,926509277," imp. turn ","clear","day","dry"," normal ","D"," t-bone ",2," semi ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.010","D","F","J","Z",2,2,"UO","H"," n/a ","E",7,9/26/1998,945,926508193," tailgating ","cloudy","day","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.010","D","F","J","Z",2,2,"UO","H"," n/a ","E",7,9/26/1998,945,926508193," tailgating ","cloudy","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,1,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R000.830","D","F","K","Z",2,2,"RO","H"," n/a ","E",4,9/30/1998,1920,926514182," imp. turn ","clear"," dark ","dry"," normal ","D"," rollover ",1," car ","E"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," inattention  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R000.630","D","F","K","Z",2,2,"RO","H"," n/a ","W",2,10/5/1998,340,926506807," other than driver ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,0," other obj. on rd.  right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R003.073","D","F","J","Z",2,2,"UO","R",2,"E",3,10/6/1998,10,926506807," imp. turn ","clear"," dark ","dry"," normal ","A"," rollover ",1," pickup ","E"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","G unk ",1,1,,
10,120,"SJ","R000.830","D","F","K","Z",2,2,"RO","H"," n/a ","E",4,10/7/1998,910,926510999," other than driver ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," other obj. on rd.  right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R003.210","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,10/9/1998,1740,926513749," other than driver ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," call box  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","G unk ",1,1,,
10,120,"SJ","R003.260","D","F","J","Z",2,2,"UO","H"," n/a ","E",7,11/14/1998,1710,926514301," dui ","clear"," dusk/dawn ","dry"," normal ","D"," rollover ",1," pickup ","E"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," off road ","B unk ",1,1,,
10,120,"SJ","R000.890","D","F","K","Z",2,2,"RO","H"," n/a ","E",1,11/29/1998,1700,926514281," imp. turn ","cloudy"," dark ","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," dike or curb  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," trees  beyond shoulder drivers right "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R005.060","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,12/3/1998,2030,926513325," oth. viol. ","cloudy"," dark w/lights ","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.060","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,12/3/1998,2030,926513325," oth. viol. ","cloudy"," dark w/lights ","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","G unk ",,,,
10,120,"SJ","R005.710","D","F","J","Z",2,2,"UI","H"," n/a ","W",5,12/3/1998,1215,926509665," imp. driving ","cloudy","day","wet"," normal ","D"," rollover ",1," car ","W"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",1,"E",3,12/22/1998,1725,926513325," speeding ","clear"," dusk/dawn ","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,,1,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",1,"E",3,12/22/1998,1725,926513325," speeding ","clear"," dusk/dawn ","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.610","D","F","J","Z",2,2,"UI","H"," n/a ","E",1,2/14/1999,1953,926511351," imp. turn ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," cut slope, embankment  beyond shoulder drivers right "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R002.600","D","F","J","Z",2,2,"RO","H"," n/a ","E",3,2/16/1999,920,926509693," sleeping ","cloudy","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," guardrail  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," runaway veh.  unk "," off road "," unk I",1,,1,
10,120,"SJ","R005.730","D","F","J","Z",2,2,"UI","H"," n/a ","E",1,2/21/1999,1236,926513881," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R005.730","D","F","J","Z",2,2,"UI","H"," n/a ","E",1,2/21/1999,1236,926513881," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.910","D","F","J","Z",2,2,"UO","H"," n/a ","E",1,2/21/1999,135,926514292," dui ","cloudy"," dark ","wet"," normal ","D"," rollover ",1," pickup ","E"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers left "," over embankment  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," other ","B unk ",1,,1,
10,120,"SJ","R001.188","D","F","K","Z",2,2,"RO","R",2,"E",4,2/24/1999,1100,926510076," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," traffic sign/sign post  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," inattention  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R000.790","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,3/9/1999,450,926513983," oth. viol. ","cloudy"," dark ","wet"," const. ","A"," sideswipe ",2," pickup ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," prev. collision  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R000.790","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,3/9/1999,450,926513983," oth. viol. ","cloudy"," dark ","wet"," const. ","A"," sideswipe ",2," pickup ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," prev. collision  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.310","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,3/10/1999,600,926508635," imp. turn ","clear"," dusk/dawn ","dry"," normal ","D"," sideswipe ",2," car ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R001.310","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,3/10/1999,600,926508635," imp. turn ","clear"," dusk/dawn ","dry"," normal ","D"," sideswipe ",2," semi w/trailer ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.560","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,3/18/1999,710,926509277," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," pickup ","W"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R002.560","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,3/18/1999,710,926509277," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," pickup ","W"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R003.910","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,4/13/1999,955,926508193," oth. viol. ","clear","day","dry"," normal ","A"," other ",3," semi ","E"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk "," straight ","A unk ",1,1,,
10,120,"SJ","R003.910","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,4/13/1999,955,926508193," oth. viol. ","clear","day","dry"," normal ","A"," other ",3," emerg. veh. ","E"," on sr. "," unk ",0,0,"V4 right shoulder "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," parked "," unk ",,,,
10,120,"SJ","R003.910","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,4/13/1999,955,926508193," oth. viol. ","clear","day","dry"," normal ","A"," other ",3," car ","E"," on sr. "," unk ",0,0," n/a  n/a ","V4 right shoulder "," n/a  n/a "," n/a  n/a "," none  unk "," parked "," unk ",,,,
10,120,"SJ","R003.910","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,4/13/1999,955,926508193," oth. viol. ","clear","day","dry"," normal ","A"," other ",3," spilled load "," unk "," on sr. "," unk ",0,0,"V2 right shoulder ","V3 right shoulder "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R003.576","D","F","J","Z",2,2,"UO","R",2,"E",2,4/26/1999,800,926513238," imp. turn ","clear","day","dry"," normal ","D"," rollover ",1," car ","E"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," merging ","A unk ",1,1,,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",4,"E",7,5/1/1999,1842,390301923," imp. driving ","clear","day","dry"," normal ","D"," hit obj. ",2," pickup ","N"," not on sr "," unk ",0,0," dike or curb  beyond shoulder drivers right "," guardrail  beyond shoulder drivers right ","V2 left lane "," n/a  n/a "," prev. collision  unk "," cross into opp. lane ","A unk ",1,,1,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",4,"E",7,5/1/1999,1842,390301923," imp. driving ","clear","day","dry"," normal ","D"," hit obj. ",2," car ","S"," not on sr "," unk ",0,2," n/a  n/a ","V1 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.510","D","F","J","Z",2,2,"UI","H"," n/a ","W",2,5/10/1999,1615,926510374," speeding ","clear","day","dry"," normal ","D"," sideswipe ",3," car ","W"," on sr. "," unk ",0,0,"V2 left shoulder "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.510","D","F","J","Z",2,2,"UI","H"," n/a ","W",2,5/10/1999,1615,926510374," speeding ","clear","day","dry"," normal ","D"," sideswipe ",3," car ","W"," on sr. "," unk ",0,0,"V1 left lane ","V3 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.510","D","F","J","Z",2,2,"UI","H"," n/a ","W",2,5/10/1999,1615,926510374," speeding ","clear","day","dry"," normal ","D"," sideswipe ",3," car ","W"," on sr. "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.567","D","F","J","Z",2,2,"UI","R",1,"W",4,5/12/1999,1555,926514292," speeding ","clear","day","dry"," normal ","A"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," slowing, stopping ","D unk ",1,1,,
10,120,"SJ","R005.567","D","F","J","Z",2,2,"UI","R",1,"W",4,5/12/1999,1555,926514292," speeding ","clear","day","dry"," normal ","A"," rear-end ",2," pickup ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," right turn ","A unk ",,,,
10,120,"SJ","R000.830","D","F","K","Z",2,2,"RO","H"," n/a ","E",6,5/14/1999,1857,926513205," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,3,"V2 right shoulder "," over embankment  beyond shoulder drivers left "," roll-over beyond shoulder drivers left "," n/a  n/a "," none  unk "," merging ","A unk ",1,,1,
10,120,"SJ","R000.830","D","F","K","Z",2,2,"RO","H"," n/a ","E",6,5/14/1999,1857,926513205," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," semi w/trailer ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R003.810","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,6/10/1999,1420,926513325," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," trees  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R000.950","D","F","K","Z",2,2,"RO","H"," n/a ","W",6,6/18/1999,410,926514282," imp. turn ","clear"," dark ","dry"," normal ","A"," hit obj. ",1," car ","W"," on sr. "," unk ",0,1," over embankment  beyond shoulder drivers left "," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," uninvolved veh.  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R003.520","D","F","J","Z",2,2,"UO","H"," n/a ","W",7,6/26/1999,1830,926513955," speeding ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup ","W"," on sr. "," unk ",0,1," light or signal pole  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",1,"E",1,6/27/1999,1300,926508175," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",1,"E",1,6/27/1999,1300,926508175," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car w/trailer ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R002.490","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,7/2/1999,920,926512737," other than driver ","clear","day","dry"," normal ","D"," rollover ",1," pickup w/ trailer ","E"," on sr. "," unk ",0,1," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R004.000","D","F","J","Z",2,2,"UO","H"," n/a ","W",2,7/12/1999,1330,926513238," imp. turn ","clear","day","dry"," normal ","D"," sideswipe ",3," pickup ","W"," on sr. "," unk ",0,2,"V2 right lane ","V3 left lane "," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R004.000","D","F","J","Z",2,2,"UO","H"," n/a ","W",2,7/12/1999,1330,926513238," imp. turn ","clear","day","dry"," normal ","D"," sideswipe ",3," car ","W"," on sr. "," unk ",0,3,"V1 left lane "," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," n/a  n/a "," uninvolved veh.  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.000","D","F","J","Z",2,2,"UO","H"," n/a ","W",2,7/12/1999,1330,926513238," imp. turn ","clear","day","dry"," normal ","D"," sideswipe ",3," pickup ","W"," on sr. "," unk ",0,1," n/a  n/a ","V1 right lane "," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," on/off ramp  unk "," merging ","A unk ",,,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",2,7/12/1999,1900,926513955," oth. viol. ","clear","day","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",2,7/12/1999,1900,926513955," oth. viol. ","clear","day","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.030","D","F","J","Z",2,2,"UO","H"," n/a ","E",4,7/21/1999,1100,926513444," other than driver ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup ","E"," on sr. "," unk ",0,0," fence  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","AF",1,1,,
10,120,"SJ","R003.073","D","F","J","Z",2,2,"UO","R",3,"E",6,7/23/1999,2040,926513955," speeding ","clear"," dark ","dry"," normal ","D"," rollover ",1," car ","E"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.210","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,7/23/1999,2215,926513983," dui ","clear"," dark ","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," other viol.  unk "," straight ","B unk ",1,1,,
10,120,"SJ","R005.210","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,7/23/1999,2215,926513983," dui ","clear"," dark ","dry"," normal ","D"," sideswipe ",2," pickup ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",2,"E",1,7/25/1999,1650,926511351," dui ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," over embankment  beyond shoulder drivers left "," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," off road ","B unk ",1,,1,
10,120,"SJ","R006.070","D","F","J","Z",2,2,"UO","H"," n/a ","E",2,7/26/1999,1825,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup ","E"," on sr. "," unk ",0,0," n/a  n/a ","V3 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R006.070","D","F","J","Z",2,2,"UO","H"," n/a ","E",2,7/26/1999,1825,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup ","E"," on sr. "," unk ",0,0,"V3 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.070","D","F","J","Z",2,2,"UO","H"," n/a ","E",2,7/26/1999,1825,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," car ","E"," on sr. "," unk ",0,0,"V2 right lane ","V1 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R000.500","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,7/28/1999,640,926512737," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup ","W"," on sr. "," unk ",0,0," n/a  n/a ","V2 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R000.500","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,7/28/1999,640,926512737," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," car ","W"," on sr. "," unk ",0,0,"V3 left lane ","V1 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R000.500","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,7/28/1999,640,926512737," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," car ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.780","D","F","J","Z",2,2,"RO","H"," n/a ","W",6,7/30/1999,545,926509277," imp. turn ","clear"," dusk/dawn ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,1," over embankment  beyond shoulder drivers right "," ditch  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," n/a  n/a "," inattention  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R003.073","D","F","J","Z",2,2,"UO","R",2,"E",4,8/4/1999,1955,926513465," dui ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," ditch  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," n/a  n/a "," imp. turn  unk "," off road ","B unk ",1,,1,
10,120,"SJ","R006.220","D","F","J","Z",2,2,"RO","H"," n/a ","E",5,8/5/1999,1551,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," other veh. ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","G unk ",1,1,,
10,120,"SJ","R006.220","D","F","J","Z",2,2,"RO","H"," n/a ","E",5,8/5/1999,1551,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.270","D","F","J","Z",2,2,"UO","H"," n/a ","E",1,8/22/1999,845,926510076," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R004.270","D","F","J","Z",2,2,"UO","H"," n/a ","E",1,8/22/1999,845,926510076," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," pickup w/ trailer ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.390","D","F","Q","G",2,2,"RO","H"," n/a ","E",1,8/22/1999,1845,926513205," imp. turn ","clear","day","dry"," normal ","A"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," non-traffic signs  other "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R003.820","D","F","J","Z",2,2,"UO","H"," n/a ","W",5,8/26/1999,930,926508193," imp. turn ","cloudy","day","dry"," normal ","D"," rollover ",1," car ","W"," on sr. "," unk ",0,3," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," merging ","A unk ",1,,1,
10,120,"SJ","R004.270","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,8/26/1999,1540,926513749," oth. viol. ","cloudy","day","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","G unk ",1,1,,
10,120,"SJ","R004.270","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,8/26/1999,1540,926513749," oth. viol. ","cloudy","day","dry"," normal ","D"," sideswipe ",2," pickup ","E"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","W",1,8/29/1999,1605,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",3," car ","W"," on sr. "," unk ",0,0,"V4 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","W",1,8/29/1999,1605,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",3," car ","W"," on sr. "," unk ",0,1," n/a  n/a ","V4 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","W",1,8/29/1999,1605,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",3," other veh. ","E"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",,,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","W",1,8/29/1999,1605,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",3," other non-veh. ","E"," on sr. "," unk ",0,0,"V1 beyond median or stripe left ","V2 beyond median or stripe left "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R003.576","D","F","J","Z",2,2,"UO","R",3,"E",4,9/8/1999,1540,926513444," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," light or signal pole  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," left turn ","G unk ",1,1,,
10,120,"SJ","R006.130","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,9/17/1999,1605,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," car ","E"," on sr. "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R006.130","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,9/17/1999,1605,926513955," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup ","E"," on sr. "," unk ",0,1,"V3 right lane ","V1 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",,,,
