STATION,DATE,PRCP,TSUN,AWND,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT13,WT14,WT16,WT18,WT19,WT21,WT22
GHCND:USW00023237,19980107,0,9999,36,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980108,0,9999,14,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980109,114,9999,38,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980110,48,9999,46,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980111,36,9999,44,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980112,211,9999,57,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980113,10,9999,17,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980114,163,9999,67,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980115,94,9999,57,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980116,10,9999,20,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980117,0,9999,20,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980118,165,9999,53,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980119,30,9999,25,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980120,0,9999,11,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980121,0,9999,17,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980122,0,9999,20,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980123,0,9999,26,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980124,0,9999,26,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980125,0,9999,32,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980126,8,9999,38,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980127,0,9999,19,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980128,0,9999,47,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980129,183,9999,34,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980130,0,9999,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980131,48,9999,49,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980201,74,9999,78,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980202,216,9999,90,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980203,371,9999,52,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980204,23,9999,47,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980205,119,9999,75,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980206,109,9999,88,1,9999,1,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980207,109,9999,93,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980208,46,9999,26,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980209,0,9999,30,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980210,51,9999,54,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980211,8,9999,21,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980212,137,9999,47,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980213,3,9999,25,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980214,221,9999,73,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980215,0,9999,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980216,135,9999,70,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980217,0,9999,24,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980218,0,9999,20,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980219,234,9999,51,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980220,0,9999,31,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980221,140,9999,73,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980222,8,9999,28,1,1,9999,9999,9999,9999,1,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980223,84,9999,52,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980224,0,9999,39,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980225,3,9999,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980226,0,9999,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980227,0,9999,22,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980228,0,9999,15,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980301,0,9999,21,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980302,0,9999,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980303,0,9999,48,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980304,0,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980305,43,9999,39,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980306,3,9999,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980307,20,9999,12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980308,5,9999,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980309,0,9999,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980310,0,9999,17,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980311,0,9999,14,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980312,0,9999,27,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980313,3,9999,32,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980314,0,9999,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980315,0,9999,28,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980316,3,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980317,0,9999,27,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980318,0,9999,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980319,0,9999,21,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980320,0,9999,29,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980321,13,9999,17,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980322,5,9999,24,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980323,99,9999,35,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980324,99,9999,23,1,9999,1,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980325,89,9999,30,1,9999,9999,9999,9999,9999,9999,9999,1,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980326,0,9999,63,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980327,5,9999,46,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980328,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980329,0,9999,18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980330,0,9999,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980331,163,9999,46,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980401,0,9999,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980402,13,9999,23,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980403,99,9999,44,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980404,5,9999,39,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980405,0,9999,21,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980406,38,9999,25,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980407,3,9999,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980408,0,9999,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980409,0,9999,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980410,0,9999,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980411,58,9999,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980412,10,9999,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980413,94,9999,33,1,9999,9999,9999,9999,9999,9999,9999,1,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980414,91,9999,30,1,9999,1,1,1,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980415,0,9999,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980416,0,9999,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980417,0,9999,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980418,0,9999,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980419,0,9999,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980420,0,9999,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980421,0,9999,10,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980422,0,9999,25,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980423,76,9999,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980424,0,9999,47,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980425,0,9999,62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980426,0,9999,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980427,0,9999,17,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980428,0,9999,17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980429,0,9999,28,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980430,0,9999,30,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980501,0,9999,47,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980502,249,9999,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980503,89,9999,21,1,1,1,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,1,9999
GHCND:USW00023237,19980504,38,9999,27,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980505,15,9999,25,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980506,41,9999,21,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980507,0,9999,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980508,0,9999,50,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980509,0,9999,54,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980510,0,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980511,25,9999,34,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980512,259,9999,37,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980513,36,9999,29,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980514,0,9999,42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980515,0,9999,36,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980516,0,9999,57,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980517,0,9999,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980518,0,9999,44,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980519,0,9999,57,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980520,0,9999,54,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980521,0,9999,50,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980522,0,9999,43,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980523,0,9999,52,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980524,0,9999,42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980525,0,9999,64,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980526,5,9999,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980527,3,9999,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980528,183,9999,39,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980529,5,9999,39,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980530,0,9999,31,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980531,0,9999,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980601,0,9999,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980602,0,9999,48,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980603,0,9999,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980604,0,9999,36,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980605,0,9999,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980606,20,9999,59,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980607,15,9999,34,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980608,0,9999,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980609,0,9999,37,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980610,0,9999,62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980611,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980612,0,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980613,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980614,0,9999,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980615,0,9999,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980616,0,9999,69,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980617,0,9999,40,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980618,0,9999,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980619,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980620,0,9999,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980621,0,9999,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980622,0,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980623,0,9999,48,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980624,0,9999,55,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980625,0,9999,62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980626,0,9999,42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980627,0,9999,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980628,0,9999,43,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980629,0,9999,47,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980630,0,9999,54,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980701,0,9999,54,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980702,0,9999,48,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980703,0,9999,36,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980704,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980705,0,9999,30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980706,0,9999,37,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980707,0,9999,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980708,0,9999,37,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980709,0,9999,46,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980710,0,9999,49,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980711,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980712,0,9999,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980713,0,9999,36,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980714,0,9999,40,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980715,0,9999,46,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980716,0,9999,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980717,0,9999,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980718,0,9999,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980719,0,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980720,0,9999,39,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980721,0,9999,37,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980722,0,9999,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980723,0,9999,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980724,0,9999,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980725,0,9999,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980726,0,9999,32,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980727,0,9999,42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980728,0,9999,46,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
